bw prob totalusage
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.06152343750000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.10996093750000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.20507812500000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.24472656250000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.27343750000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.27617187500000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.32988281250000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.35742187500000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.36992187500000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.39453125000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
4.40000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 1.95567736328125000000000000000000e+05
