bw prob totalusage
8.15820312500000000000000000000000e+00 0.00000000000000000000000000000000e+00 3.52021925390625023283064365386963e+05
8.46093750000000000000000000000000e+00 0.00000000000000000000000000000000e+00 3.52021925390625023283064365386963e+05
8.70898437500000000000000000000000e+00 0.00000000000000000000000000000000e+00 3.52021925390625023283064365386963e+05
8.80273437500000000000000000000000e+00 0.00000000000000000000000000000000e+00 3.52021925390625023283064365386963e+05
8.89843750000000000000000000000000e+00 0.00000000000000000000000000000000e+00 3.52021925390625023283064365386963e+05
9.45898437500000000000000000000000e+00 0.00000000000000000000000000000000e+00 3.52021925390625023283064365386963e+05
9.79882812500000000000000000000000e+00 0.00000000000000000000000000000000e+00 3.52021925390625023283064365386963e+05
1.00000000000000000000000000000000e+01 0.00000000000000000000000000000000e+00 3.52021925390625023283064365386963e+05
1.00429687500000000000000000000000e+01 0.00000000000000000000000000000000e+00 3.52021925390625023283064365386963e+05
1.00996093750000000000000000000000e+01 0.00000000000000000000000000000000e+00 3.52021925390625023283064365386963e+05
1.07558593750000000000000000000000e+01 0.00000000000000000000000000000000e+00 3.52021925390625023283064365386963e+05
1.12753906250000000000000000000000e+01 0.00000000000000000000000000000000e+00 3.52021925390625023283064365386963e+05
1.25996093750000000000000000000000e+01 0.00000000000000000000000000000000e+00 3.52021925390625023283064365386963e+05
1.33984375000000000000000000000000e+01 1.19209289550781250000000000000000e-07 3.52021925390625023283064365386963e+05
1.60000000000000000000000000000000e+01 7.00354576110839843750000000000000e-06 3.52021925390625023283064365386963e+05
1.60000000000000000000000000000000e+01 6.97374343872070312500000000000000e-06 3.52021925390625023283064365386963e+05
1.63476562500000000000000000000000e+01 7.86781311035156250000000000000000e-06 3.52021925390625023283064365386963e+05
1.71328125000000000000000000000000e+01 9.80496406555175781250000000000000e-06 3.52021925390625023283064365386963e+05
1.71992187500000000000000000000000e+01 9.95397567749023437500000000000000e-06 3.52021925390625023283064365386963e+05
1.75000000000000000000000000000000e+01 1.06692314147949218750000000000000e-05 3.52021925390625023283064365386963e+05
1.78984375000000000000000000000000e+01 1.16229057312011718750000000000000e-05 3.52021925390625023283064365386963e+05
1.85898437500000000000000000000000e+01 1.32918357849121093750000000000000e-05 3.52021925390625023283064365386963e+05
1.87988281250000000000000000000000e+01 1.37686729431152343750000000000000e-05 3.52021925390625023283064365386963e+05
1.92871093750000000000000000000000e+01 1.49011611938476562500000000000000e-05 3.52021925390625023283064365386963e+05
1.95312500000000000000000000000000e+01 1.54972076416015625000000000000000e-05 3.52021925390625023283064365386963e+05
2.00000000000000000000000000000000e+01 1.65998935699462890625000000000000e-05 3.52021925390625023283064365386963e+05
2.00000000000000000000000000000000e+01 1.66296958923339843750000000000000e-05 3.52021925390625023283064365386963e+05
2.00000000000000000000000000000000e+01 1.65998935699462890625000000000000e-05 3.52021925390625023283064365386963e+05
2.01074218750000000000000000000000e+01 1.68383121490478515625000000000000e-05 3.52021925390625023283064365386963e+05
2.04921875000000000000000000000000e+01 1.77621841430664062500000000000000e-05 3.52021925390625023283064365386963e+05
2.07988281250000000000000000000000e+01 1.84774398803710937500000000000000e-05 3.52021925390625023283064365386963e+05
2.10000000000000000000000000000000e+01 1.89244747161865234375000000000000e-05 3.52021925390625023283064365386963e+05
2.10000000000000000000000000000000e+01 1.89542770385742187500000000000000e-05 3.52021925390625023283064365386963e+05
2.10253906250000000000000000000000e+01 1.89840793609619140625000000000000e-05 3.52021925390625023283064365386963e+05
2.19003906250000000000000000000000e+01 2.10106372833251953125000000000000e-05 3.52021925390625023283064365386963e+05
2.25996093750000000000000000000000e+01 2.26199626922607421875000000000000e-05 3.52021925390625023283064365386963e+05
2.32988281250000000000000000000000e+01 2.42590904235839843750000000000000e-05 3.52021925390625023283064365386963e+05
2.36894531250000000000000000000000e+01 2.51531600952148437500000000000000e-05 3.52021925390625023283064365386963e+05
2.50000000000000000000000000000000e+01 2.81333923339843750000000000000000e-05 3.52021925390625023283064365386963e+05
2.50000000000000000000000000000000e+01 2.81333923339843750000000000000000e-05 3.52021925390625023283064365386963e+05
2.50000000000000000000000000000000e+01 2.81631946563720703125000000000000e-05 3.52021925390625023283064365386963e+05
2.54179687500000000000000000000000e+01 2.91168689727783203125000000000000e-05 3.52021925390625023283064365386963e+05
2.56933593750000000000000000000000e+01 2.97427177429199218750000000000000e-05 3.52021925390625023283064365386963e+05
2.66738281250000000000000000000000e+01 3.19778919219970703125000000000000e-05 3.52021925390625023283064365386963e+05
2.67910156250000000000000000000000e+01 3.22759151458740234375000000000000e-05 3.52021925390625023283064365386963e+05
2.68613281250000000000000000000000e+01 3.24249267578125000000000000000000e-05 3.52021925390625023283064365386963e+05
2.68984375000000000000000000000000e+01 3.24845314025878906250000000000000e-05 3.52021925390625023283064365386963e+05
2.73574218750000000000000000000000e+01 3.35574150085449218750000000000000e-05 3.52021925390625023283064365386963e+05
2.73593750000000000000000000000000e+01 3.35574150085449218750000000000000e-05 3.52021925390625023283064365386963e+05
2.79238281250000000000000000000000e+01 3.48687171936035156250000000000000e-05 3.52021925390625023283064365386963e+05
2.80937500000000000000000000000000e+01 3.52561473846435546875000000000000e-05 3.52021925390625023283064365386963e+05
2.95000000000000000000000000000000e+01 3.84747982025146484375000000000000e-05 3.52021925390625023283064365386963e+05
2.97304687500000000000000000000000e+01 3.90112400054931640625000000000000e-05 3.52021925390625023283064365386963e+05
2.98867187500000000000000000000000e+01 3.93688678741455078125000000000000e-05 3.52021925390625023283064365386963e+05
2.99707031250000000000000000000000e+01 3.95774841308593750000000000000000e-05 3.52021925390625023283064365386963e+05
3.00000000000000000000000000000000e+01 3.96370887756347656250000000000000e-05 3.52021925390625023283064365386963e+05
3.00000000000000000000000000000000e+01 3.96370887756347656250000000000000e-05 3.52021925390625023283064365386963e+05
3.00195312500000000000000000000000e+01 3.96668910980224609375000000000000e-05 3.52021925390625023283064365386963e+05
3.02050781250000000000000000000000e+01 4.01139259338378906250000000000000e-05 3.52021925390625023283064365386963e+05
3.02988281250000000000000000000000e+01 4.03225421905517578125000000000000e-05 3.52021925390625023283064365386963e+05
3.04433593750000000000000000000000e+01 4.06503677368164062500000000000000e-05 3.52021925390625023283064365386963e+05
3.05058593750000000000000000000000e+01 4.07993793487548828125000000000000e-05 3.52021925390625023283064365386963e+05
3.05507812500000000000000000000000e+01 4.08887863159179687500000000000000e-05 3.52021925390625023283064365386963e+05
3.11972656250000000000000000000000e+01 4.23789024353027343750000000000000e-05 3.52021925390625023283064365386963e+05
3.12988281250000000000000000000000e+01 4.26173210144042968750000000000000e-05 3.52021925390625023283064365386963e+05
3.13496093750000000000000000000000e+01 4.27365303039550781250000000000000e-05 3.52021925390625023283064365386963e+05
3.15957031250000000000000000000000e+01 4.33027744293212890625000000000000e-05 3.52021925390625023283064365386963e+05
3.18945312500000000000000000000000e+01 4.39882278442382812500000000000000e-05 3.52021925390625023283064365386963e+05
3.20000000000000000000000000000000e+01 4.42266464233398437500000000000000e-05 3.52021925390625023283064365386963e+05
3.20000000000000000000000000000000e+01 4.42564487457275390625000000000000e-05 3.52021925390625023283064365386963e+05
3.23886718750000000000000000000000e+01 4.51207160949707031250000000000000e-05 3.52021925390625023283064365386963e+05
3.30488281250000000000000000000000e+01 4.66704368591308593750000000000000e-05 3.52021925390625023283064365386963e+05
3.30585937500000000000000000000000e+01 4.66704368591308593750000000000000e-05 3.52021925390625023283064365386963e+05
3.31464843750000000000000000000000e+01 4.68790531158447265625000000000000e-05 3.52021925390625023283064365386963e+05
3.33808593750000000000000000000000e+01 4.74154949188232421875000000000000e-05 3.52021925390625023283064365386963e+05
3.42089843750000000000000000000000e+01 4.93526458740234375000000000000000e-05 3.52021925390625023283064365386963e+05
3.45761718750000000000000000000000e+01 5.01871109008789062500000000000000e-05 3.52021925390625023283064365386963e+05
3.49589843750000000000000000000000e+01 5.10811805725097656250000000000000e-05 3.52021925390625023283064365386963e+05
3.49960937500000000000000000000000e+01 5.11407852172851562500000000000000e-05 3.52021925390625023283064365386963e+05
3.51308593750000000000000000000000e+01 5.14388084411621093750000000000000e-05 3.52021925390625023283064365386963e+05
3.51992187500000000000000000000000e+01 5.16176223754882812500000000000000e-05 3.52021925390625023283064365386963e+05
3.53886718750000000000000000000000e+01 5.20646572113037109375000000000000e-05 3.52021925390625023283064365386963e+05
3.57109375000000000000000000000000e+01 5.28097152709960937500000000000000e-05 3.52021925390625023283064365386963e+05
3.58710937500000000000000000000000e+01 5.31673431396484375000000000000000e-05 3.52021925390625023283064365386963e+05
3.60859375000000000000000000000000e+01 5.36739826202392578125000000000000e-05 3.52021925390625023283064365386963e+05
3.63535156250000000000000000000000e+01 5.42998313903808593750000000000000e-05 3.52021925390625023283064365386963e+05
3.65292968750000000000000000000000e+01 5.47170639038085937500000000000000e-05 3.52021925390625023283064365386963e+05
3.73437500000000000000000000000000e+01 5.65946102142333984375000000000000e-05 3.52021925390625023283064365386963e+05
3.77988281250000000000000000000000e+01 5.76376914978027343750000000000000e-05 3.52021925390625023283064365386963e+05
3.80000000000000000000000000000000e+01 5.81145286560058593750000000000000e-05 3.52021925390625023283064365386963e+05
3.82402343750000000000000000000000e+01 5.86509704589843750000000000000000e-05 3.52021925390625023283064365386963e+05
3.82851562500000000000000000000000e+01 5.87701797485351562500000000000000e-05 3.52021925390625023283064365386963e+05
3.85722656250000000000000000000000e+01 5.94556331634521484375000000000000e-05 3.52021925390625023283064365386963e+05
3.90625000000000000000000000000000e+01 6.05881214141845703125000000000000e-05 3.52021925390625023283064365386963e+05
3.90625000000000000000000000000000e+01 6.05881214141845703125000000000000e-05 3.52021925390625023283064365386963e+05
3.90625000000000000000000000000000e+01 6.05881214141845703125000000000000e-05 3.52021925390625023283064365386963e+05
3.90625000000000000000000000000000e+01 6.05881214141845703125000000000000e-05 3.52021925390625023283064365386963e+05
3.90625000000000000000000000000000e+01 6.05583190917968750000000000000000e-05 3.52021925390625023283064365386963e+05
3.90625000000000000000000000000000e+01 6.05881214141845703125000000000000e-05 3.52021925390625023283064365386963e+05
3.90625000000000000000000000000000e+01 6.05881214141845703125000000000000e-05 3.52021925390625023283064365386963e+05
3.90625000000000000000000000000000e+01 6.05881214141845703125000000000000e-05 3.52021925390625023283064365386963e+05
3.90625000000000000000000000000000e+01 6.05881214141845703125000000000000e-05 3.52021925390625023283064365386963e+05
3.90625000000000000000000000000000e+01 6.05583190917968750000000000000000e-05 3.52021925390625023283064365386963e+05
3.90996093750000000000000000000000e+01 6.06775283813476562500000000000000e-05 3.52021925390625023283064365386963e+05
3.94804687500000000000000000000000e+01 6.15715980529785156250000000000000e-05 3.52021925390625023283064365386963e+05
3.96816406250000000000000000000000e+01 6.20484352111816406250000000000000e-05 3.52021925390625023283064365386963e+05
3.96816406250000000000000000000000e+01 6.20484352111816406250000000000000e-05 3.52021925390625023283064365386963e+05
3.97148437500000000000000000000000e+01 6.21080398559570312500000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27934932708740234375000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27934932708740234375000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27934932708740234375000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27934932708740234375000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.00000000000000000000000000000000e+01 6.27636909484863281250000000000000e-05 3.52021925390625023283064365386963e+05
4.06152343750000000000000000000000e+01 6.41942024230957031250000000000000e-05 3.52021925390625023283064365386963e+05
4.10996093750000000000000000000000e+01 6.53266906738281250000000000000000e-05 3.52021925390625023283064365386963e+05
4.20507812500000000000000000000000e+01 6.75618648529052734375000000000000e-05 3.52021925390625023283064365386963e+05
4.24472656250000000000000000000000e+01 6.84857368469238281250000000000000e-05 3.52021925390625023283064365386963e+05
4.27343750000000000000000000000000e+01 6.91413879394531250000000000000000e-05 3.52021925390625023283064365386963e+05
4.27617187500000000000000000000000e+01 6.92009925842285156250000000000000e-05 3.52021925390625023283064365386963e+05
4.32988281250000000000000000000000e+01 7.04824924468994140625000000000000e-05 3.52021925390625023283064365386963e+05
4.35742187500000000000000000000000e+01 7.11381435394287109375000000000000e-05 3.52021925390625023283064365386963e+05
4.36992187500000000000000000000000e+01 7.14063644409179687500000000000000e-05 3.52021925390625023283064365386963e+05
4.39453125000000000000000000000000e+01 7.20024108886718750000000000000000e-05 3.52021925390625023283064365386963e+05
4.40000000000000000000000000000000e+01 7.21216201782226562500000000000000e-05 3.52021925390625023283064365386963e+05
4.40000000000000000000000000000000e+01 7.21216201782226562500000000000000e-05 3.52021925390625023283064365386963e+05
