bw prob totalusage
2.00000000000000000000000000000000e+01 5.08817215556611572579992497367130e-05 3.90744337183593772351741790771484e+05
2.00000000000000000000000000000000e+01 5.08817215556611572579992497367130e-05 3.90744337183593772351741790771484e+05
2.00000000000000000000000000000000e+01 5.08817215556611572579992497367130e-05 3.90744337183593772351741790771484e+05
2.01074218750000000000000000000000e+01 5.11545000067809116535422209182116e-05 3.90744337183593772351741790771484e+05
2.04921875000000000000000000000000e+01 5.21363518337224110359151563187652e-05 3.90744337183593772351741790771484e+05
2.07988281250000000000000000000000e+01 5.29184646815591925661861893992466e-05 3.90744337183593772351741790771484e+05
2.10000000000000000000000000000000e+01 5.34327925527538325650191153304291e-05 3.90744337183593772351741790771484e+05
2.10000000000000000000000000000000e+01 5.34327925527538325650191153304291e-05 3.90744337183593772351741790771484e+05
2.10253906250000000000000000000000e+01 5.34977077209628675610181280930533e-05 3.90744337183593772351741790771484e+05
2.19003906250000000000000000000000e+01 5.57301276740626097831905749746539e-05 3.90744337183593772351741790771484e+05
2.25996093750000000000000000000000e+01 5.75149975693259711832967806532935e-05 3.90744337183593772351741790771484e+05
2.32988281250000000000000000000000e+01 5.92989361420147238811509393663357e-05 3.90744337183593772351741790771484e+05
2.36894531250000000000000000000000e+01 6.02957683923890686321020448978913e-05 3.90744337183593772351741790771484e+05
2.50000000000000000000000000000000e+01 6.36417331539976044094131246708912e-05 3.90744337183593772351741790771484e+05
2.50000000000000000000000000000000e+01 6.36408018314229889308974996708912e-05 3.90744337183593772351741790771484e+05
2.50000000000000000000000000000000e+01 6.36408018314229889308974996708912e-05 3.90744337183593772351741790771484e+05
2.54179687500000000000000000000000e+01 6.47075427244839950944796380660762e-05 3.90744337183593772351741790771484e+05
2.56933593750000000000000000000000e+01 6.54116226258281204409411602185287e-05 3.90744337183593772351741790771484e+05
2.66738281250000000000000000000000e+01 6.79136902007192215990558081806228e-05 3.90744337183593772351741790771484e+05
2.67910156250000000000000000000000e+01 6.82123673468016896749566146951338e-05 3.90744337183593772351741790771484e+05
2.68613281250000000000000000000000e+01 6.83921324279959289655847487487961e-05 3.90744337183593772351741790771484e+05
2.68984375000000000000000000000000e+01 6.84870084430706750275308358766324e-05 3.90744337183593772351741790771484e+05
2.73574218750000000000000000000000e+01 6.96586123001616529812687894640533e-05 3.90744337183593772351741790771484e+05
2.73593750000000000000000000000000e+01 6.96636057746392590691100754618503e-05 3.90744337183593772351741790771484e+05
2.79238281250000000000000000000000e+01 7.11048572535216027350538081641673e-05 3.90744337183593772351741790771484e+05
2.80937500000000000000000000000000e+01 7.15392895330743623693095512017237e-05 3.90744337183593772351741790771484e+05
2.95000000000000000000000000000000e+01 7.51290032215115637309957308254127e-05 3.90744337183593772351741790771484e+05
2.97304687500000000000000000000000e+01 7.57163705647212470495333036524244e-05 3.90744337183593772351741790771484e+05
2.98867187500000000000000000000000e+01 7.61158485229306827537371082925688e-05 3.90744337183593772351741790771484e+05
2.99707031250000000000000000000000e+01 7.63305679254682459744171807436430e-05 3.90744337183593772351741790771484e+05
3.00000000000000000000000000000000e+01 7.64054700426325134748894996050694e-05 3.90744337183593772351741790771484e+05
3.00000000000000000000000000000000e+01 7.64054700426325134748894996050694e-05 3.90744337183593772351741790771484e+05
3.00195312500000000000000000000000e+01 7.64554047874086963260467642022888e-05 3.90744337183593772351741790771484e+05
3.02050781250000000000000000000000e+01 7.69288535402077840522072627038597e-05 3.90744337183593772351741790771484e+05
3.02988281250000000000000000000000e+01 7.71685403151334454747295454879463e-05 3.90744337183593772351741790771484e+05
3.04433593750000000000000000000000e+01 7.75371261039025478582070727284759e-05 3.90744337183593772351741790771484e+05
3.05058593750000000000000000000000e+01 7.76969172871863221398885945845336e-05 3.90744337183593772351741790771484e+05
3.05507812500000000000000000000000e+01 7.78117672001715332107812939099745e-05 3.90744337183593772351741790771484e+05
3.11972656250000000000000000000000e+01 7.94618132845392185310481880655686e-05 3.90744337183593772351741790771484e+05
3.12988281250000000000000000000000e+01 7.97214739573753449625170830472598e-05 3.90744337183593772351741790771484e+05
3.13496093750000000000000000000000e+01 7.98503729712187994759994835725081e-05 3.90744337183593772351741790771484e+05
3.15957031250000000000000000000000e+01 8.04795507553986573219886868635342e-05 3.90744337183593772351741790771484e+05
3.18945312500000000000000000000000e+01 8.12416897053249602907859516776057e-05 3.90744337183593772351741790771484e+05
3.20000000000000000000000000000000e+01 8.15113373271163260029917307925018e-05 3.90744337183593772351741790771484e+05
3.20000000000000000000000000000000e+01 8.15113373271163260029917307925018e-05 3.90744337183593772351741790771484e+05
3.23886718750000000000000000000000e+01 8.25031761030130646661015503262604e-05 3.90744337183593772351741790771484e+05
3.30488281250000000000000000000000e+01 8.41891078312986758424088518104611e-05 3.90744337183593772351741790771484e+05
3.30585937500000000000000000000000e+01 8.42140752036867740442510621434735e-05 3.90744337183593772351741790771484e+05
3.31464843750000000000000000000000e+01 8.44387815551795765456680187277527e-05 3.90744337183593772351741790771484e+05
3.33808593750000000000000000000000e+01 8.50361358473444855924153196191639e-05 3.90744337183593772351741790771484e+05
3.42089843750000000000000000000000e+01 8.71515063807052503151370781431240e-05 3.90744337183593772351741790771484e+05
3.45761718750000000000000000000000e+01 8.80884169373481864867211910130607e-05 3.90744337183593772351741790771484e+05
3.49589843750000000000000000000000e+01 8.90662066123866817072413093470118e-05 3.90744337183593772351741790771484e+05
3.49960937500000000000000000000000e+01 8.91620139500360432477030214748481e-05 3.90744337183593772351741790771484e+05
3.51308593750000000000000000000000e+01 8.95056323664170609818654944511707e-05 3.90744337183593772351741790771484e+05
3.51992187500000000000000000000000e+01 8.96804039731336806321251864382305e-05 3.90744337183593772351741790771484e+05
3.53886718750000000000000000000000e+01 9.01638396748880076390225690730063e-05 3.90744337183593772351741790771484e+05
3.57109375000000000000000000000000e+01 9.09868316411203482182296076175021e-05 3.90744337183593772351741790771484e+05
3.58710937500000000000000000000000e+01 9.13953652257103941721275153220461e-05 3.90744337183593772351741790771484e+05
3.60859375000000000000000000000000e+01 9.19446474182483648772759576850433e-05 3.90744337183593772351741790771484e+05
3.63535156250000000000000000000000e+01 9.26278220991073961837480865710859e-05 3.90744337183593772351741790771484e+05
3.65292968750000000000000000000000e+01 9.30763034795183992605935308084497e-05 3.90744337183593772351741790771484e+05
3.73437500000000000000000000000000e+01 9.51567196915358400532633509349978e-05 3.90744337183593772351741790771484e+05
3.77988281250000000000000000000000e+01 9.63183365996715787262644203892137e-05 3.90744337183593772351741790771484e+05
3.80000000000000000000000000000000e+01 9.68326644708662119488337682859935e-05 3.90744337183593772351741790771484e+05
3.82402343750000000000000000000000e+01 9.74459305090386089477291764460176e-05 3.90744337183593772351741790771484e+05
3.82851562500000000000000000000000e+01 9.75598490994492045401062507714585e-05 3.90744337183593772351741790771484e+05
3.85722656250000000000000000000000e+01 9.82938898476590341762512692547205e-05 3.90744337183593772351741790771484e+05
3.90625000000000000000000000000000e+01 9.95453892963918992708299837701702e-05 3.90744337183593772351741790771484e+05
3.90625000000000000000000000000000e+01 9.95453892963918992708299837701702e-05 3.90744337183593772351741790771484e+05
3.90625000000000000000000000000000e+01 9.95453892963918992708299837701702e-05 3.90744337183593772351741790771484e+05
3.90625000000000000000000000000000e+01 9.95453892963918992708299837701702e-05 3.90744337183593772351741790771484e+05
3.90625000000000000000000000000000e+01 9.95453892963918992708299837701702e-05 3.90744337183593772351741790771484e+05
3.90625000000000000000000000000000e+01 9.95453892963918992708299837701702e-05 3.90744337183593772351741790771484e+05
3.90625000000000000000000000000000e+01 9.95453892963918992708299837701702e-05 3.90744337183593772351741790771484e+05
3.90625000000000000000000000000000e+01 9.95453892963918992708299837701702e-05 3.90744337183593772351741790771484e+05
3.90625000000000000000000000000000e+01 9.95453892963918992708299837701702e-05 3.90744337183593772351741790771484e+05
3.90625000000000000000000000000000e+01 9.95453892963918992708299837701702e-05 3.90744337183593772351741790771484e+05
3.90996093750000000000000000000000e+01 9.96402653114666317802489148292011e-05 3.90744337183593772351741790771484e+05
3.94804687500000000000000000000000e+01 1.00613061512027507360400591096550e-04 3.90744337183593772351741790771484e+05
3.96816406250000000000000000000000e+01 1.01126458060647538656981470062135e-04 3.90744337183593772351741790771484e+05
3.96816406250000000000000000000000e+01 1.01126458060647538656981470062135e-04 3.90744337183593772351741790771484e+05
3.97148437500000000000000000000000e+01 1.01211347126767045438190673056766e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01940394400499255433967249473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01941325723073870912482874473426e-04 3.90744337183593772351741790771484e+05
4.00000000000000000000000000000000e+01 1.01939463077924639955451624473426e-04 3.90744337183593772351741790771484e+05
4.06152343750000000000000000000000e+01 1.03510544893225053613393382700991e-04 3.90744337183593772351741790771484e+05
4.10996093750000000000000000000000e+01 1.04747995241099675265382396016633e-04 3.90744337183593772351741790771484e+05
4.20507812500000000000000000000000e+01 1.07177954666550368911098756186107e-04 3.90744337183593772351741790771484e+05
4.24472656250000000000000000000000e+01 1.08189767340357572583155187917470e-04 3.90744337183593772351741790771484e+05
4.27343750000000000000000000000000e+01 1.08923808088567402219300206400732e-04 3.90744337183593772351741790771484e+05
4.27617187500000000000000000000000e+01 1.08992785408679434600888458195556e-04 3.90744337183593772351741790771484e+05
4.32988281250000000000000000000000e+01 1.10365059567449745885243939103049e-04 3.90744337183593772351741790771484e+05
4.35742187500000000000000000000000e+01 1.11068208146219255753189836255501e-04 3.90744337183593772351741790771484e+05
4.36992187500000000000000000000000e+01 1.11387790512786804316552879967617e-04 3.90744337183593772351741790771484e+05
4.39453125000000000000000000000000e+01 1.12016036974392046684026458258643e-04 3.90744337183593772351741790771484e+05
4.40000000000000000000000000000000e+01 1.12155854259765342404234211848291e-04 3.90744337183593772351741790771484e+05
4.40000000000000000000000000000000e+01 1.12155854259765342404234211848291e-04 3.90744337183593772351741790771484e+05
